price,price_per_meter,elevator,parking,storage,location_encoded,floor_number,area
1400000000000,28000000000,1.0,1.0,1.0,4,3.0,50.0
1900000000,34545000,1.0,1.0,1.0,3,2.0,55.0
7720000000,118769000,1.0,1.0,1.0,1,3.0,65.0
5200000000,80000000,1.0,1.0,1.0,39,2.0,65.0
1000000000,26315000,1.0,1.0,1.0,4,5.0,38.0
10500000000,140000000,1.0,1.0,1.0,113,5.0,75.0
3200000000,78048000,0.0,0.0,1.0,265,3.0,41.0
12300000000,108849000,1.0,1.0,1.0,216,4.0,113.0
2200000000,31884000,1.0,1.0,1.0,11,1.0,70.0
2800000000,70000000,0.0,0.0,0.0,159,3.0,39.0
5950000000,85000000,1.0,1.0,1.0,55,1.0,70.0
2070000000,36964000,1.0,1.0,1.0,11,1.0,56.0
4700000000,90384000,1.0,0.0,1.0,44,4.0,52.0
18020000000,174951000,1.0,1.0,1.0,46,4.0,100.0
10300000000,96261000,1.0,1.0,1.0,38,3.0,107.0
14300000000,118181000,1.0,1.0,1.0,97,4.0,121.0
2200000000,33846000,1.0,1.0,1.0,3,2.0,65.0
10500000000,105000000,1.0,1.0,1.0,21,1.0,100.0
72000000000,300000000,1.0,1.0,1.0,135,7.0,240.0
5700000000,76000000,1.0,1.0,0.0,215,4.0,75.0
4800000000,64864000,1.0,1.0,0.0,238,2.0,74.0
4500000000,67164000,0.0,0.0,1.0,58,2.0,67.0
3550000000,78888000,1.0,0.0,1.0,26,2.0,45.0
14550000000,121250000,1.0,1.0,1.0,113,2.0,120.0
6500000000,114035000,0.0,1.0,1.0,165,2.0,57.0
13550000000,110162000,1.0,1.0,1.0,97,2.0,123.0
6200000000,38750000,1.0,1.0,1.0,12,1.0,160.0
13600000000,115254000,1.0,1.0,1.0,76,3.0,118.0
14000000000,140000000,1.0,1.0,1.0,8,5.0,100.0
1420000000,26792000,0.0,1.0,1.0,4,1.0,53.0
28000000000,233333000,1.0,1.0,1.0,18,4.0,120.0
9500000000,109195000,0.0,1.0,1.0,68,2.0,87.0
6300000000,105000000,1.0,1.0,1.0,24,4.0,60.0
17450000000,200574000,1.0,1.0,1.0,18,5.0,87.0
4700000000,90384000,1.0,0.0,1.0,52,4.0,52.0
1870000000,31166000,0.0,1.0,1.0,70,1.0,60.0
13320000000,180000000,1.0,1.0,1.0,151,1.0,74.0
7000000000,72916000,1.0,1.0,1.0,58,5.0,96.0
5175000000,45000000,1.0,1.0,1.0,219,14.0,115.0
13980000000,111840000,0.0,1.0,1.0,19,1.0,125.0
11800000000,116831000,1.0,1.0,1.0,28,2.0,101.0
8150000000,156730000,1.0,1.0,1.0,97,4.0,52.0
3300000000,42857000,0.0,0.0,1.0,58,-1.0,77.0
9500000000,90476000,1.0,1.0,1.0,32,13.0,105.0
2400000000,40000000,0.0,0.0,0.0,197,0.0,60.0
15900000000,176666000,1.0,1.0,1.0,35,4.0,90.0
6000000000,85714000,1.0,1.0,1.0,21,4.0,70.0
9600000000,100000000,0.0,1.0,1.0,266,1.0,96.0
2000000000,28571000,1.0,1.0,1.0,3,1.0,70.0
2280000000,33529000,1.0,1.0,1.0,82,7.0,68.0
70000000000,237288000,1.0,1.0,1.0,78,8.0,295.0
2730000000,52500000,1.0,0.0,1.0,105,4.0,52.0
6400000000,35555000,1.0,1.0,1.0,17,28.0,180.0
1250000000,26595000,1.0,1.0,1.0,4,3.0,47.0
4950000000,76153000,1.0,1.0,1.0,58,1.0,65.0
9000000000,130434000,1.0,1.0,1.0,235,1.0,69.0
4200000000,38888000,1.0,1.0,1.0,63,10.0,108.0
8500000000,70833000,1.0,1.0,0.0,182,3.0,120.0
3300000000,53225000,0.0,1.0,1.0,210,4.0,62.0
15500000000,172222000,1.0,1.0,1.0,19,4.0,90.0
6700000000,78823000,0.0,1.0,1.0,113,4.0,85.0
14700000000,168965000,1.0,1.0,1.0,20,3.0,87.0
15800000000,113669000,1.0,1.0,1.0,89,1.0,139.0
1470000000,26727000,1.0,1.0,1.0,3,2.0,55.0
7200000000,96000000,1.0,1.0,1.0,0,2.0,75.0
1650000000,31730000,1.0,1.0,1.0,21,2.0,52.0
2650000000,50961000,1.0,1.0,1.0,3,1.0,52.0
6780000000,109354000,1.0,1.0,1.0,1,3.0,62.0
3300000000,62264000,1.0,0.0,0.0,50,1.0,53.0
9600000000,101052000,1.0,1.0,1.0,223,4.0,95.0
13000000000,123809000,1.0,1.0,1.0,20,3.0,105.0
6700000000,77906000,1.0,1.0,1.0,24,4.0,86.0
3850000000,74038000,0.0,0.0,1.0,24,2.0,52.0
15000000000,200000000,1.0,1.0,1.0,31,3.0,77.0
3300000000,33673000,1.0,1.0,1.0,3,4.0,98.0
11000,0,1.0,1.0,1.0,96,4.0,53.0
7000000000,81395000,1.0,1.0,1.0,24,4.0,86.0
2110000000,37017000,0.0,1.0,1.0,83,1.0,57.0
4500000000,75000000,1.0,0.0,1.0,24,1.0,60.0
3050000000,61000000,0.0,0.0,1.0,197,1.0,50.0
99000000000,309375000,1.0,1.0,1.0,78,6.0,320.0
20000000000,173913000,1.0,1.0,1.0,250,2.0,115.0
24200000000,137500000,1.0,1.0,1.0,35,5.0,176.0
32000000000,220689000,1.0,1.0,1.0,250,3.0,145.0
1700000000,33333000,0.0,1.0,1.0,4,2.0,51.0
1650000000,27500000,1.0,1.0,1.0,12,2.0,60.0
2250000000,34615000,1.0,1.0,1.0,83,1.0,65.0
3250000000,92857000,1.0,0.0,1.0,24,4.0,35.0
600000000,8000000,1.0,1.0,1.0,17,14.0,75.0
5100000000,92727000,1.0,1.0,1.0,38,1.0,55.0
4300000000,55844000,1.0,0.0,0.0,289,4.0,77.0
2850000000,49137000,0.0,0.0,1.0,197,4.0,58.0
45600000000,240000000,1.0,1.0,1.0,19,3.0,190.0
1600000000,21621000,1.0,1.0,1.0,11,10.0,74.0
2200000000,61111000,0.0,1.0,1.0,55,2.0,36.0
5250000000,87500000,1.0,1.0,1.0,12,0.0,60.0
6750000000,135000000,1.0,1.0,1.0,113,1.0,50.0
1620000000,19756000,1.0,1.0,1.0,4,4.0,82.0
35000000000,259259000,1.0,1.0,1.0,135,5.0,135.0
8200000000,90109000,1.0,1.0,1.0,141,1.0,91.0
23400000000,164788000,1.0,1.0,1.0,5,5.0,142.0
15900000000,139473000,1.0,1.0,1.0,64,2.0,114.0
2380000000,31315000,1.0,1.0,1.0,3,2.0,76.0
9200000000,65714000,1.0,1.0,1.0,108,3.0,140.0
5850000000,102631000,1.0,0.0,1.0,1,4.0,57.0
3060000000,60000000,0.0,1.0,1.0,21,2.0,51.0
16000000000,123076000,0.0,1.0,0.0,148,1.0,130.0
4560000000,38319000,1.0,1.0,1.0,141,12.0,119.0
8520000000,67086000,1.0,1.0,0.0,21,5.0,127.0
3850000000,77000000,0.0,0.0,1.0,39,4.0,50.0
15000000000,115384000,1.0,1.0,1.0,166,2.0,130.0
15000000000,100000000,1.0,1.0,1.0,3,3.0,150.0
3900000000,53424000,1.0,0.0,0.0,262,1.0,73.0
2500000000,33333000,1.0,1.0,1.0,4,2.0,75.0
45000000000,180000000,1.0,1.0,1.0,33,3.0,250.0
5100000000,65384000,1.0,1.0,1.0,93,2.0,78.0
8850000000,122916000,0.0,1.0,1.0,64,0.0,72.0
11450000000,139634000,1.0,1.0,1.0,8,2.0,82.0
10000000000,117647000,1.0,1.0,1.0,64,4.0,85.0
7800000000,60000000,1.0,1.0,1.0,124,4.0,130.0
14760000000,180000000,1.0,1.0,1.0,1,5.0,82.0
2850000000,53773000,0.0,1.0,0.0,59,1.0,53.0
4500000000,70312000,1.0,1.0,1.0,93,4.0,64.0
8300000000,122058000,1.0,1.0,1.0,113,2.0,68.0
10000000000,100000000,1.0,1.0,1.0,63,3.0,100.0
6600000000,71739000,1.0,1.0,1.0,21,2.0,92.0
15900000000,163917000,1.0,1.0,1.0,71,3.0,97.0
5500000000,45833000,1.0,1.0,1.0,17,14.0,120.0
7450000000,63135000,1.0,1.0,1.0,139,5.0,118.0
7330000000,90493000,0.0,1.0,1.0,102,2.0,81.0
66770000000,294140000,1.0,1.0,1.0,33,2.0,227.0
14500000000,131818000,1.0,1.0,1.0,25,2.0,110.0
7480000000,85000000,1.0,1.0,0.0,271,2.0,88.0
26000000000,211382000,1.0,1.0,1.0,136,8.0,123.0
14900000000,99333000,1.0,1.0,1.0,17,9.0,150.0
50000000000,312500000,1.0,1.0,1.0,75,5.0,160.0
21000000000,155555000,1.0,1.0,1.0,169,5.0,135.0
11200000000,124444000,1.0,1.0,1.0,19,4.0,90.0
3300000000,66000000,1.0,0.0,1.0,24,3.0,50.0
13650000000,125229000,1.0,1.0,1.0,19,4.0,109.0
59500000000,230620000,1.0,1.0,1.0,84,3.0,258.0
5000000000,55555000,1.0,1.0,1.0,219,3.0,90.0
117000000000,450000000,1.0,1.0,1.0,78,5.0,260.0
5000000000,79365000,1.0,0.0,1.0,57,3.0,63.0
4225000000,65000000,1.0,1.0,1.0,195,2.0,65.0
10600000000,145205000,1.0,1.0,1.0,36,1.0,73.0
4850000000,80833000,1.0,1.0,1.0,156,4.0,60.0
8900000000,222500000,1.0,1.0,1.0,303,1.0,40.0
5100000000,87931000,1.0,0.0,1.0,26,1.0,58.0
28350000000,210000000,1.0,1.0,1.0,67,4.0,135.0
3550000000,54615000,0.0,1.0,0.0,268,1.0,65.0
4400000000,72131000,0.0,0.0,0.0,94,2.0,61.0
9000000000,95744000,1.0,1.0,1.0,224,2.0,94.0
4690000000,82280000,1.0,1.0,0.0,174,4.0,57.0
14500000000,93548000,1.0,1.0,1.0,41,3.0,155.0
9700000000,97000000,1.0,1.0,1.0,0,3.0,100.0
25740000000,220000000,1.0,1.0,1.0,23,4.0,117.0
13100000000,90344000,1.0,1.0,1.0,59,4.0,145.0
10450000000,95000000,1.0,1.0,1.0,32,9.0,110.0
21500000000,100000000,0.0,0.0,1.0,140,1.0,215.0
3200000000,74418000,0.0,0.0,1.0,26,2.0,43.0
9800000000,81666000,1.0,1.0,1.0,24,4.0,120.0
29000000000,228346000,1.0,1.0,1.0,85,6.0,127.0
3600000000,65454000,1.0,0.0,1.0,278,1.0,55.0
6000000000,89552000,1.0,0.0,1.0,5,2.0,67.0
18900000000,176635000,1.0,1.0,1.0,8,3.0,110.0
3850000000,74038000,1.0,1.0,0.0,173,3.0,52.0
4347000000,63000000,0.0,1.0,1.0,87,3.0,69.0
20800000000,160000000,1.0,1.0,1.0,192,2.0,130.0
17900000000,129710000,0.0,1.0,1.0,73,2.0,138.0
23800000000,198333000,1.0,1.0,1.0,20,5.0,120.0
41500000000,129687000,1.0,1.0,1.0,31,6.0,320.0
13900000000,154444000,1.0,1.0,1.0,9,2.0,90.0
32000000000,228571000,1.0,1.0,1.0,37,3.0,140.0
1560000000,31200000,1.0,1.0,1.0,4,1.0,50.0
1585000000,33020000,0.0,0.0,1.0,66,0.0,48.0
3950000000,71818000,1.0,0.0,1.0,21,4.0,55.0
5000000000,83333000,1.0,1.0,1.0,121,4.0,60.0
8100000000,115714000,1.0,1.0,1.0,100,3.0,70.0
5200000000,88135000,0.0,1.0,1.0,163,3.0,59.0
10500000000,115384000,1.0,1.0,1.0,64,2.0,91.0
23000000000,143750000,1.0,1.0,1.0,1,2.0,160.0
4450000000,68461000,1.0,1.0,1.0,34,3.0,65.0
12300000000,83108000,0.0,1.0,1.0,150,3.0,148.0
2600000000,44827000,0.0,0.0,0.0,50,1.0,58.0
40500000000,300000000,1.0,1.0,1.0,135,5.0,135.0
17500000000,168269000,1.0,1.0,1.0,8,3.0,104.0
13000000000,132653000,1.0,1.0,1.0,20,3.0,98.0
11200000000,117894000,1.0,1.0,1.0,169,4.0,95.0
5840000000,40000000,1.0,1.0,1.0,17,27.0,146.0
30000000000,170454000,1.0,1.0,1.0,85,4.0,176.0
20500000000,157692000,1.0,1.0,1.0,67,1.0,130.0
4300000000,72881000,1.0,1.0,1.0,10,2.0,59.0
3350000000,71276000,0.0,0.0,1.0,160,1.0,47.0
10500000000,123529000,0.0,1.0,1.0,25,0.0,85.0
3900000000,70909000,1.0,0.0,1.0,55,1.0,55.0
5500000000,64705000,0.0,1.0,1.0,24,2.0,85.0
7200000000,69902000,1.0,1.0,0.0,156,1.0,103.0
2870000000,37272000,0.0,1.0,1.0,4,2.0,77.0
3600000000,60000000,0.0,0.0,1.0,93,0.0,60.0
3050000000,50833000,1.0,0.0,0.0,267,2.0,60.0
4700000000,90384000,0.0,1.0,1.0,22,1.0,52.0
10500000000,71917000,1.0,1.0,1.0,141,8.0,146.0
12940000000,115535000,1.0,1.0,1.0,19,3.0,112.0
3100000000,62000000,1.0,0.0,1.0,55,2.0,50.0
4200000000,60000000,1.0,1.0,0.0,115,3.0,70.0
17000000000,141666000,1.0,1.0,1.0,35,1.0,120.0
10500000000,114130000,1.0,1.0,1.0,1,2.0,92.0
21000000000,150000000,1.0,1.0,1.0,46,6.0,140.0
7700000000,88505000,1.0,1.0,1.0,141,6.0,87.0
7050000000,141000000,1.0,1.0,1.0,8,2.0,50.0
3500000000,47945000,1.0,0.0,0.0,112,1.0,73.0
3800000000,52777000,0.0,1.0,0.0,236,4.0,72.0
26300000000,169677000,1.0,1.0,1.0,35,1.0,155.0
3100000000,38750000,1.0,1.0,1.0,17,4.0,80.0
7000000000,90909000,1.0,1.0,1.0,173,6.0,77.0
2990000000,39866000,1.0,1.0,1.0,12,1.0,75.0
2580000000,39692000,0.0,1.0,1.0,12,1.0,65.0
2080000000,41600000,1.0,1.0,1.0,12,2.0,50.0
2930000000,37564000,1.0,1.0,1.0,4,2.0,78.0
42500000000,326923000,1.0,1.0,1.0,273,5.0,130.0
9000000000,112500000,1.0,1.0,1.0,151,3.0,80.0
6100000000,69318000,1.0,1.0,0.0,51,4.0,88.0
13750000000,110000000,1.0,1.0,1.0,58,5.0,125.0
5690000000,72948000,1.0,1.0,0.0,115,3.0,78.0
7470000000,90000000,1.0,1.0,1.0,173,5.0,83.0
10850000000,159558000,1.0,1.0,1.0,20,4.0,68.0
3080000000,61600000,0.0,0.0,1.0,150,2.0,50.0
3420000000,60000000,1.0,1.0,0.0,62,1.0,57.0
2000000000,35714000,1.0,1.0,1.0,3,1.0,56.0
11700000000,93600000,0.0,1.0,1.0,19,1.0,125.0
4500000000,65217000,1.0,1.0,0.0,278,2.0,69.0
5200000000,88135000,0.0,1.0,1.0,163,4.0,59.0
7000000000,70000000,1.0,1.0,1.0,0,2.0,100.0
95000000000,805084000,1.0,1.0,1.0,41,10.0,118.0
13350000000,117105000,1.0,1.0,1.0,81,5.0,114.0
24500000000,148484000,1.0,1.0,1.0,6,7.0,165.0
10800000000,93913000,1.0,1.0,1.0,131,3.0,115.0
7550000000,77040000,1.0,1.0,0.0,157,6.0,98.0
4750000000,791666000,0.0,1.0,1.0,58,2.0,69.0
3000000000,50000000,1.0,1.0,1.0,62,4.0,60.0
31000000000,124000000,1.0,1.0,1.0,6,0.0,250.0
8500000000,108974000,1.0,1.0,1.0,25,3.0,78.0
30000000000,157894000,1.0,1.0,1.0,63,2.0,190.0
11700000000,95901000,1.0,1.0,1.0,189,4.0,122.0
34000000000,178947000,1.0,1.0,1.0,46,2.0,190.0
21600000000,141176000,1.0,1.0,1.0,63,3.0,152.0
11000000000,88000000,1.0,1.0,0.0,174,1.0,125.0
7600000000,89411000,0.0,1.0,0.0,68,1.0,85.0
3400000000,58620000,1.0,0.0,1.0,24,1.0,58.0
3350000000,69791000,0.0,0.0,1.0,26,3.0,48.0
26000000000,139784000,1.0,1.0,1.0,5,3.0,186.0
2620000000,59545000,0.0,0.0,1.0,10,1.0,44.0
1570000000,27543000,1.0,1.0,1.0,4,3.0,57.0
23000000000,194915000,1.0,1.0,1.0,37,5.0,118.0
9590000000,98865000,0.0,1.0,1.0,8,2.0,97.0
5150000000,103000000,1.0,1.0,1.0,102,4.0,50.0
6000000000,100000000,0.0,1.0,1.0,19,3.0,60.0
4700000000,94000000,1.0,1.0,1.0,26,3.0,50.0
3700000000,75510000,0.0,1.0,1.0,21,2.0,49.0
4000000000,80000000,0.0,1.0,1.0,0,1.0,50.0
14500000000,113281000,0.0,1.0,1.0,127,0.0,125.0
6700000000,65686000,1.0,1.0,1.0,10,2.0,102.0
5200000000,71232000,1.0,1.0,1.0,264,1.0,73.0
5150000000,69594000,1.0,0.0,1.0,56,1.0,74.0
22400000000,228571000,1.0,1.0,1.0,84,4.0,98.0
5400000000,120000000,1.0,0.0,1.0,35,1.0,45.0
5500000000,64705000,1.0,1.0,0.0,66,4.0,85.0
3850000000,70000000,0.0,0.0,1.0,91,3.0,55.0
2400000000,60000000,0.0,0.0,0.0,215,0.0,40.0
20400000000,170000000,1.0,1.0,1.0,6,2.0,120.0
1390000000,29574000,0.0,1.0,1.0,4,2.0,47.0
13000000000,100000000,1.0,0.0,1.0,212,3.0,130.0
10000000000,129870000,1.0,1.0,1.0,113,1.0,77.0
3950000000,63709000,0.0,0.0,1.0,24,2.0,62.0
15000000000,120967000,1.0,1.0,1.0,64,1.0,124.0
4500000000,100000000,0.0,0.0,0.0,91,0.0,45.0
2500000000,35714000,1.0,1.0,1.0,17,2.0,70.0
13500000000,150000000,1.0,1.0,1.0,35,3.0,90.0
3024000000,48000000,0.0,0.0,0.0,236,4.0,63.0
18700000000,220000000,1.0,1.0,1.0,18,5.0,85.0
5400000000,81818000,0.0,1.0,1.0,26,1.0,66.0
5300000000,68831000,1.0,1.0,1.0,219,2.0,77.0
4500000000,64285000,0.0,1.0,1.0,24,2.0,70.0
16130000000,140260000,1.0,1.0,1.0,8,2.0,115.0
16900000000,120714000,1.0,1.0,1.0,279,4.0,142.0
4000000000,68965000,0.0,1.0,1.0,119,1.0,58.0
3100000000,43055000,0.0,0.0,1.0,94,3.0,70.0
14500000000,176829000,1.0,1.0,1.0,67,2.0,82.0
3400000000,50746000,0.0,0.0,1.0,55,2.0,67.0
6800000000,100000000,0.0,1.0,1.0,20,3.0,68.0
11000000000,129411000,1.0,1.0,1.0,249,2.0,85.0
9200000000,112195000,1.0,1.0,1.0,113,4.0,85.0
5200000000,89655000,1.0,1.0,1.0,12,0.0,58.0
29000000000,195945000,1.0,1.0,1.0,33,5.0,148.0
20400000000,170000000,1.0,1.0,1.0,148,6.0,120.0
7350000000,105000000,1.0,1.0,1.0,102,4.0,70.0
4200000000,82352000,0.0,0.0,1.0,9,2.0,51.0
8500000000,113333000,1.0,1.0,1.0,9,3.0,75.0
11850000000,120918000,1.0,1.0,1.0,68,3.0,98.0
7010000000,77032000,1.0,1.0,0.0,157,3.0,91.0
9600000000,112941000,1.0,1.0,1.0,43,1.0,85.0
3300000000,62264000,1.0,0.0,1.0,10,1.0,53.0
6750000000,90000000,1.0,1.0,1.0,166,4.0,75.0
49000000000,264864000,1.0,1.0,1.0,244,5.0,185.0
3480000000,47027000,1.0,1.0,1.0,4,4.0,74.0
5915000000,65000000,1.0,1.0,1.0,62,1.0,91.0
25250000000,189849000,1.0,1.0,1.0,283,3.0,133.0
3900000000,69642000,1.0,1.0,1.0,40,3.0,56.0
900000000,18750000,1.0,0.0,1.0,107,4.0,48.0
4850000000,88181000,0.0,0.0,1.0,100,4.0,55.0
5900000000,115686000,1.0,1.0,1.0,295,3.0,51.0
17900000000,155652000,1.0,1.0,1.0,35,5.0,115.0
3900000000,52000000,1.0,0.0,0.0,40,1.0,75.0
3000000000,63829000,1.0,1.0,1.0,108,3.0,47.0
123000000,1500000,1.0,1.0,1.0,204,4.0,50.0
2800000000,112000000,1.0,0.0,0.0,24,3.0,25.0
12200000000,135555000,1.0,1.0,1.0,68,4.0,90.0
12500000000,115740000,1.0,1.0,1.0,8,3.0,108.0
3500000000,72916000,1.0,0.0,1.0,55,1.0,48.0
4150000000,83000000,1.0,1.0,1.0,155,1.0,50.0
3500000000,70000000,0.0,0.0,1.0,26,1.0,50.0
22000000000,146666000,1.0,1.0,1.0,63,2.0,150.0
7500000000,87209000,1.0,1.0,0.0,183,2.0,86.0
12800000000,125490000,1.0,1.0,1.0,25,8.0,102.0
4000000000,64516000,1.0,0.0,1.0,108,3.0,62.0
4350000000,63970000,1.0,0.0,1.0,24,1.0,68.0
8250000000,92696000,1.0,1.0,1.0,41,3.0,89.0
5440000000,64000000,1.0,1.0,0.0,208,4.0,85.0
400000000,9756000,1.0,1.0,0.0,45,4.0,41.0
4480000000,67878000,0.0,1.0,1.0,261,2.0,66.0
3790000000,66491000,0.0,0.0,1.0,119,2.0,57.0
3890000000,86444000,1.0,0.0,1.0,39,1.0,45.0
18300000000,144094000,1.0,1.0,1.0,97,1.0,127.0
4650000000,75000000,1.0,1.0,1.0,21,2.0,62.0
32200000000,280000000,1.0,1.0,1.0,78,10.0,115.0
4600000000,52873000,1.0,1.0,1.0,164,5.0,87.0
48000000000,480000000,1.0,1.0,0.0,134,1.0,100.0
3000000000,55555000,1.0,1.0,1.0,34,3.0,54.0
13300000000,116666000,0.0,1.0,1.0,25,0.0,114.0
2870000000,36794000,1.0,1.0,1.0,3,2.0,78.0
1800000000,14876000,1.0,1.0,1.0,72,14.0,121.0
8200000000,89130000,1.0,1.0,1.0,80,1.0,92.0
8500000000,118055000,1.0,1.0,1.0,97,2.0,72.0
20500000000,157692000,1.0,1.0,1.0,177,1.0,130.0
3850000000,47530000,1.0,0.0,1.0,34,3.0,81.0
8600000000,172000000,1.0,1.0,1.0,64,5.0,50.0
23700000000,215454000,1.0,1.0,1.0,192,9.0,110.0
2400000000,44444000,1.0,1.0,1.0,97,2.0,54.0
25700000000,242452000,1.0,1.0,1.0,49,14.0,106.0
22900000000,169629000,1.0,1.0,1.0,148,6.0,135.0
26800000000,144864000,1.0,1.0,1.0,134,1.0,185.0
4200000000,75000000,1.0,1.0,1.0,21,2.0,56.0
1310000000,25192000,0.0,1.0,1.0,4,1.0,52.0
8600000000,102380000,0.0,1.0,1.0,20,3.0,84.0
53000000000,344155000,1.0,1.0,1.0,75,2.0,154.0
4400000000,58666000,1.0,1.0,1.0,62,3.0,75.0
9250000000,125000000,1.0,1.0,1.0,19,4.0,74.0
8000000000,94117000,1.0,0.0,1.0,143,7.0,85.0
23650000000,159797000,1.0,1.0,1.0,6,4.0,148.0
9250000000,136029000,1.0,1.0,1.0,100,1.0,68.0
3500000000,67307000,0.0,0.0,1.0,24,3.0,52.0
5800000000,52727000,1.0,1.0,1.0,124,3.0,110.0
30000000000,187500000,1.0,1.0,1.0,31,3.0,160.0
34700000000,296581000,1.0,1.0,1.0,33,3.0,120.0
21000000000,175000000,1.0,1.0,1.0,46,3.0,120.0
3700000000,54411000,0.0,1.0,1.0,66,1.0,68.0
10700000000,100000000,1.0,1.0,0.0,110,3.0,107.0
2625000000,42338000,0.0,0.0,1.0,260,4.0,62.0
2700000000,64285000,0.0,1.0,1.0,21,2.0,10.0
9200000000,92000000,1.0,1.0,1.0,24,5.0,100.0
8500000000000,95505617000,1.0,1.0,1.0,86,3.0,89.0
12300000000,106956000,1.0,1.0,1.0,172,8.0,115.0
7050000000,128181000,1.0,1.0,1.0,169,4.0,55.0
17000000000,147826000,1.0,1.0,1.0,35,2.0,114.0
17000000000,116438000,1.0,1.0,1.0,147,3.0,146.0
2800000000,44444000,0.0,0.0,1.0,62,2.0,63.0
5950000000,63297000,0.0,0.0,1.0,22,2.0,94.0
15500000000,193750000,1.0,1.0,1.0,6,3.0,80.0
41000000000,248484000,1.0,1.0,1.0,35,3.0,165.0
8950000000,114743000,1.0,1.0,1.0,19,2.0,79.0
9500000000,87155000,1.0,1.0,1.0,150,3.0,109.0
7300000000,97333000,0.0,1.0,1.0,6,1.0,75.0
30500000000,170391000,1.0,1.0,1.0,163,5.0,179.0
3400000000,68000000,0.0,1.0,1.0,55,1.0,50.0
12000000000,133333000,1.0,1.0,1.0,163,1.0,90.0
6200000000,100000000,1.0,1.0,1.0,38,2.0,62.0
7777777,35000,1.0,1.0,1.0,163,3.0,220.0
3600000000,55384000,0.0,0.0,1.0,143,2.0,65.0
24870000000,160451000,1.0,1.0,1.0,35,6.0,155.0
17000000000,155963000,1.0,1.0,1.0,163,1.0,109.0
10500000000,150000000,1.0,1.0,1.0,36,3.0,70.0
8300000000,143103000,1.0,1.0,1.0,90,2.0,58.0
21000000000,153284000,1.0,1.0,1.0,163,3.0,137.0
1800000000,30000000,1.0,0.0,1.0,29,1.0,61.0
4900000000,96078000,1.0,0.0,1.0,38,1.0,51.0
3000000000,44117000,1.0,1.0,1.0,3,4.0,68.0
7200000000,75789000,1.0,1.0,1.0,55,3.0,95.0
8000000000,123076000,1.0,1.0,1.0,20,3.0,65.0
4250000000,77272000,0.0,0.0,0.0,24,2.0,55.0
2680000000,35263000,1.0,1.0,1.0,4,1.0,76.0
3550000000,73958000,0.0,0.0,1.0,150,2.0,48.0
27000000000,225000000,1.0,1.0,1.0,31,3.0,120.0
13300000000,118750000,1.0,1.0,1.0,22,4.0,112.0
16400000000,111564000,1.0,1.0,1.0,228,4.0,147.0
76800000000,320000000,1.0,1.0,1.0,33,5.0,240.0
8499000000,77263000,0.0,1.0,1.0,199,4.0,110.0
16300000000,169791000,1.0,1.0,1.0,20,2.0,96.0
8300000000,127692000,1.0,1.0,1.0,97,3.0,65.0
11500000000,95833000,1.0,1.0,1.0,43,4.0,120.0
5000000000,111111000,0.0,0.0,0.0,74,0.0,45.0
11600000000,130337000,1.0,1.0,1.0,25,2.0,89.0
7700000000,77000000,1.0,1.0,0.0,26,4.0,100.0
6800000000,104615000,0.0,1.0,1.0,64,2.0,65.0
4700000000,58750000,0.0,0.0,1.0,43,4.0,80.0
6500000000,60747000,0.0,0.0,0.0,163,3.0,107.0
47000000000,206140000,1.0,1.0,1.0,31,4.0,225.0
4800000000,94117000,1.0,0.0,1.0,26,3.0,51.0
6700000000,81707000,1.0,1.0,1.0,189,2.0,82.0
2450000000,45370000,0.0,0.0,1.0,108,1.0,54.0
5890000000,87910000,1.0,1.0,1.0,278,4.0,67.0
5000000000,74626000,0.0,1.0,1.0,50,2.0,67.0
34000000000,154545000,1.0,1.0,1.0,67,4.0,220.0
11440000000,130000000,0.0,1.0,1.0,153,1.0,88.0
55000000000,229166000,1.0,1.0,1.0,244,3.0,240.0
3000000000,90909000,0.0,0.0,1.0,56,2.0,33.0
15000000000,154639000,1.0,1.0,1.0,97,3.0,97.0
3600000000,57142000,0.0,0.0,1.0,121,3.0,63.0
13000000000,118181000,0.0,1.0,1.0,148,2.0,110.0
9500000000,118750000,1.0,1.0,0.0,71,3.0,80.0
2130000000,29583000,1.0,1.0,1.0,318,2.0,72.0
4350000000,87000000,1.0,0.0,1.0,111,2.0,50.0
3500000000,60344000,1.0,1.0,0.0,289,2.0,58.0
31000000000,269565000,1.0,1.0,1.0,78,2.0,115.0
3800000000,46341000,1.0,1.0,1.0,12,2.0,82.0
13000000000,132653000,1.0,1.0,1.0,19,4.0,98.0
54000000000,317647000,1.0,1.0,1.0,33,3.0,170.0
30000000000,166666000,1.0,1.0,1.0,25,4.0,180.0
3100000000,68888000,1.0,1.0,1.0,93,4.0,45.0
4600000000,70769000,0.0,0.0,1.0,26,2.0,65.0
3390000000,57457000,1.0,0.0,1.0,277,4.0,59.0
11000000000,104761000,0.0,1.0,1.0,191,2.0,105.0
2950000000,53636000,1.0,0.0,1.0,40,2.0,55.0
2850000000,45238000,0.0,1.0,1.0,208,2.0,63.0
6000000000,95238000,0.0,0.0,1.0,43,1.0,62.0
2500000000,53191000,0.0,0.0,1.0,40,0.0,47.0
3200000000,45714000,1.0,1.0,1.0,100,1.0,70.0
12600000000,150000000,1.0,1.0,1.0,20,4.0,84.0
17000000000,178947000,1.0,1.0,1.0,18,2.0,95.0
2850000000,49137000,0.0,1.0,0.0,202,3.0,58.0
